section,tab_order,family,slot,glyph_block,glyph,display_glyph,shape_name,fh6_full_code_decimal,fh6_full_code_hex,fh6_shape_word_decimal,fh6_shape_word_hex,fh6_page_byte_decimal,fh6_low_byte_decimal,fh5_reference_code_decimal,fh5_reference_word_decimal,fh5_to_fh6_word_delta,confidence,fh5_difference_note,import_note,resource_path
font_glyph,109,Forza_Font_9,,lower_symbol,^,^,Forza Font 9 Caret Symbol,1052408,0x100ef8,3832,0x0ef8,14,248,1050608,2032,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,ß,ß,Forza Font 9 Eszett Symbol,1052409,0x100ef9,3833,0x0ef9,14,249,1050609,2033,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,@,@,Forza Font 9 Lower At Symbol,1052410,0x100efa,3834,0x0efa,14,250,1050610,2034,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,#,#,Forza Font 9 Hash,1052411,0x100efb,3835,0x0efb,14,251,1050611,2035,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,+,+,Forza Font 9 Plus Symbol,1052412,0x100efc,3836,0x0efc,14,252,1050612,2036,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,%,%,Forza Font 9 Percent Sign,1052413,0x100efd,3837,0x0efd,14,253,1050613,2037,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,:,:,Forza Font 9 Colon,1052414,0x100efe,3838,0x0efe,14,254,1050614,2038,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,;,;,Forza Font 9 Semicolon,1052415,0x100eff,3839,0x0eff,14,255,1050615,2039,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,109,Forza_Font_9,,lower_symbol,/,/,Forza Font 9 Slash,1052416,0x100f00,3840,0x0f00,15,0,1050616,2040,1800,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,A,A,Forza Font 10 Upper A,1050277,0x1006a5,1701,0x06a5,6,165,1050477,1901,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,B,B,Forza Font 10 Upper B,1050278,0x1006a6,1702,0x06a6,6,166,1050478,1902,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,C,C,Forza Font 10 Upper C,1050279,0x1006a7,1703,0x06a7,6,167,1050479,1903,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,D,D,Forza Font 10 Upper D,1050280,0x1006a8,1704,0x06a8,6,168,1050480,1904,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,E,E,Forza Font 10 Upper E,1050281,0x1006a9,1705,0x06a9,6,169,1050481,1905,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,F,F,Forza Font 10 Upper F,1050282,0x1006aa,1706,0x06aa,6,170,1050482,1906,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,G,G,Forza Font 10 Upper G,1050283,0x1006ab,1707,0x06ab,6,171,1050483,1907,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,H,H,Forza Font 10 Upper H,1050284,0x1006ac,1708,0x06ac,6,172,1050484,1908,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,I,I,Forza Font 10 Upper I,1050285,0x1006ad,1709,0x06ad,6,173,1050485,1909,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,J,J,Forza Font 10 Upper J,1050286,0x1006ae,1710,0x06ae,6,174,1050486,1910,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,K,K,Forza Font 10 Upper K,1050287,0x1006af,1711,0x06af,6,175,1050487,1911,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,L,L,Forza Font 10 Upper L,1050288,0x1006b0,1712,0x06b0,6,176,1050488,1912,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,M,M,Forza Font 10 Upper M,1050289,0x1006b1,1713,0x06b1,6,177,1050489,1913,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,N,N,Forza Font 10 Upper N,1050290,0x1006b2,1714,0x06b2,6,178,1050490,1914,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,O,O,Forza Font 10 Upper O,1050291,0x1006b3,1715,0x06b3,6,179,1050491,1915,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,P,P,Forza Font 10 Upper P,1050292,0x1006b4,1716,0x06b4,6,180,1050492,1916,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,Q,Q,Forza Font 10 Upper Q,1050293,0x1006b5,1717,0x06b5,6,181,1050493,1917,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,R,R,Forza Font 10 Upper R,1050294,0x1006b6,1718,0x06b6,6,182,1050494,1918,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,S,S,Forza Font 10 Upper S,1050295,0x1006b7,1719,0x06b7,6,183,1050495,1919,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,T,T,Forza Font 10 Upper T,1050296,0x1006b8,1720,0x06b8,6,184,1050496,1920,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,U,U,Forza Font 10 Upper U,1050297,0x1006b9,1721,0x06b9,6,185,1050497,1921,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,V,V,Forza Font 10 Upper V,1050298,0x1006ba,1722,0x06ba,6,186,1050498,1922,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,W,W,Forza Font 10 Upper W,1050299,0x1006bb,1723,0x06bb,6,187,1050499,1923,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,X,X,Forza Font 10 Upper X,1050300,0x1006bc,1724,0x06bc,6,188,1050500,1924,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,Y,Y,Forza Font 10 Upper Y,1050301,0x1006bd,1725,0x06bd,6,189,1050501,1925,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper,Z,Z,Forza Font 10 Upper Z,1050302,0x1006be,1726,0x06be,6,190,1050502,1926,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,a,A,Forza Font 10 Lower A,1050377,0x100709,1801,0x0709,7,9,1050576,2000,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,b,B,Forza Font 10 Lower B,1050379,0x10070b,1803,0x070b,7,11,1050578,2002,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,c,C,Forza Font 10 Lower C,1050380,0x10070c,1804,0x070c,7,12,1050579,2003,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,d,D,Forza Font 10 Lower D,1050381,0x10070d,1805,0x070d,7,13,1050580,2004,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,e,E,Forza Font 10 Lower E,1050382,0x10070e,1806,0x070e,7,14,1050581,2005,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,f,F,Forza Font 10 Lower F,1050383,0x10070f,1807,0x070f,7,15,1050582,2006,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,g,G,Forza Font 10 Lower G,1050384,0x100710,1808,0x0710,7,16,1050583,2007,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,h,H,Forza Font 10 Lower H,1050385,0x100711,1809,0x0711,7,17,1050584,2008,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,i,I,Forza Font 10 Lower I,1050386,0x100712,1810,0x0712,7,18,1050585,2009,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,j,J,Forza Font 10 Lower J,1050387,0x100713,1811,0x0713,7,19,1050586,2010,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,k,K,Forza Font 10 Lower K,1050388,0x100714,1812,0x0714,7,20,1050587,2011,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,l,L,Forza Font 10 Lower L,1050389,0x100715,1813,0x0715,7,21,1050588,2012,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,m,M,Forza Font 10 Lower M,1050390,0x100716,1814,0x0716,7,22,1050589,2013,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,n,N,Forza Font 10 Lower N,1050391,0x100717,1815,0x0717,7,23,1050590,2014,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,o,O,Forza Font 10 Lower O,1050392,0x100718,1816,0x0718,7,24,1050591,2015,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,p,P,Forza Font 10 Lower P,1050393,0x100719,1817,0x0719,7,25,1050592,2016,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,q,Q,Forza Font 10 Lower Q,1050394,0x10071a,1818,0x071a,7,26,1050593,2017,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,r,R,Forza Font 10 Lower R,1050395,0x10071b,1819,0x071b,7,27,1050594,2018,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,s,S,Forza Font 10 Lower S,1050396,0x10071c,1820,0x071c,7,28,1050595,2019,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,t,T,Forza Font 10 Lower T,1050397,0x10071d,1821,0x071d,7,29,1050596,2020,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,u,U,Forza Font 10 Lower U,1050398,0x10071e,1822,0x071e,7,30,1050597,2021,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,v,V,Forza Font 10 Lower V,1050399,0x10071f,1823,0x071f,7,31,1050598,2022,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,w,W,Forza Font 10 Lower W,1050400,0x100720,1824,0x0720,7,32,1050599,2023,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,x,X,Forza Font 10 Lower X,1050401,0x100721,1825,0x0721,7,33,1050600,2024,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,y,Y,Forza Font 10 Lower Y,1050402,0x100722,1826,0x0722,7,34,1050601,2025,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,lower,z,Z,Forza Font 10 Lower Z,1050403,0x100723,1827,0x0723,7,35,1050602,2026,-199,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,1,1,Forza Font 10 Number 1,1050303,0x1006bf,1727,0x06bf,6,191,1050503,1927,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,2,2,Forza Font 10 Number 2,1050304,0x1006c0,1728,0x06c0,6,192,1050504,1928,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,3,3,Forza Font 10 Number 3,1050305,0x1006c1,1729,0x06c1,6,193,1050505,1929,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,4,4,Forza Font 10 Number 4,1050306,0x1006c2,1730,0x06c2,6,194,1050506,1930,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,5,5,Forza Font 10 Number 5,1050307,0x1006c3,1731,0x06c3,6,195,1050507,1931,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,6,6,Forza Font 10 Number 6,1050308,0x1006c4,1732,0x06c4,6,196,1050508,1932,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,7,7,Forza Font 10 Number 7,1050309,0x1006c5,1733,0x06c5,6,197,1050509,1933,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,8,8,Forza Font 10 Number 8,1050310,0x1006c6,1734,0x06c6,6,198,1050510,1934,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,9,9,Forza Font 10 Number 9,1050311,0x1006c7,1735,0x06c7,6,199,1050511,1935,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,number,10,10,Forza Font 10 Number 10,1050312,0x1006c8,1736,0x06c8,6,200,1050512,1936,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper_symbol,!,!,Forza Font 10 Exclamation Mark,1050313,0x1006c9,1737,0x06c9,6,201,1050513,1937,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper_symbol,?,?,Forza Font 10 Question Mark,1050314,0x1006ca,1738,0x06ca,6,202,1050514,1938,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper_symbol,@,@,Forza Font 10 Upper At Symbol,1050315,0x1006cb,1739,0x06cb,6,203,1050515,1939,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
font_glyph,110,Forza_Font_10,,upper_symbol,&,&,Forza Font 10 Ampersand,1050316,0x1006cc,1740,0x06cc,6,204,1050516,1940,-200,confirmed from FH6 11-font anchor dump and inferred contiguous glyph blocks,"FH6 font glyph words are reordered vs FH5 for most fonts; use FH6 shape_word/full_code from this row, not the FH5 sheet code.",Text-field font shapes import through the universal/handmade type-code path.,
